SEQN,RIAGENDR,RIDAGEYR,DMDMARTZ,RIDEXPRG,WTINTPRP,WTMECPRP,INDFMPIR
118669,2,38,1,2,65865.69548,68564.90089,5
118670,1,42,1,,21894.7281,23317.81671,1.19
118671,1,73,2,,13852.83853,14606.32553,1.62
118672,2,7,,,8492.441024,9196.481982,0.9
118673,2,25,3,2,24929.78387,27767.70662,
118674,2,14,,,6932.674319,7453.790706,1.16
118675,1,59,1,,102714.0401,115316.9007,5
118676,1,52,1,,19454.61256,19926.0179,
118677,2,68,2,,6532.290592,0,1.44
118678,2,78,1,,46381.30038,49602.05727,3.4
118679,2,44,2,2,57437.61191,60460.98917,2.89
118680,1,7,,,4032.83609,4324.715245,
118681,1,65,1,,4415.343617,4734.602667,1.87
118682,2,40,3,2,20824.90539,23676.11847,5
118683,2,10,,,36571.43753,0,5
118684,2,71,1,,26405.37753,28712.08959,2.48
118685,1,1,,,7724.366702,7681.286395,2.24
118686,1,1,,,4622.846567,5392.2069,0.21
118687,2,53,3,,9815.802029,10699.48408,4.78
118688,2,73,2,,16625.77751,18425.76564,
118689,1,6,,,8979.208695,10355.50781,5
118690,1,80,1,,8379.292707,8488.688655,1.52
118691,2,1,,,10659.18396,10760.13643,1.7
118692,1,65,3,,4386.172155,4539.830741,0.96
118693,1,51,2,,10655.70621,11336.77142,3.34
118694,1,15,,,20882.32059,22176.32811,0.46
118695,2,5,,,20060.24027,22612.82448,1.79
118696,1,27,1,,7566.553876,8091.882234,
118697,2,42,1,2,19474.81231,19503.32489,1.92
118698,1,19,,,11932.65221,12550.07471,
118699,2,65,2,,25611.15767,28316.64511,0.82
118700,2,2,,,2810.046419,3073.41958,2.32
118701,2,45,1,,7376.945841,8052.290969,2.9
118702,1,37,1,,69953.88132,75742.70202,5
118703,1,4,,,6987.60764,8047.222117,0.29
118704,1,7,,,4168.436877,4422.683356,1.16
118705,2,2,,,12735.73998,0,1.05
118706,2,38,2,2,14115.82261,15150.93343,
118707,1,1,,,5635.964794,6380.779162,0.68
118708,1,6,,,13977.23494,16010.30943,5
118709,1,18,,,16332.04872,16882.60725,2.53
118710,1,7,,,3089.495699,3353.052612,2.15
118711,2,34,1,2,18014.33273,19343.26251,5
118712,1,23,1,,50834.66548,55556.65575,2.55
118713,1,54,1,,14391.67176,16049.42274,5
118714,2,71,2,,12287.44927,13132.69242,2.32
118715,2,12,,,9829.527955,10167.31993,1.63
118716,2,9,,,14904.44477,15743.13657,0.43
118717,2,14,,,19929.17572,20881.53394,1.14
118718,1,24,3,,19451.31313,21258.12961,1.66
118719,1,23,1,,8567.72106,9137.985265,0.35
118720,1,17,,,7135.984899,7349.016217,5
118721,2,70,3,,22760.26772,25837.62412,
118722,2,62,1,,7188.270171,7824.612137,4.64
118723,2,44,1,2,17407.04316,18688.65573,3.39
118724,2,62,1,,64922.62055,66570.08542,3.75
118725,2,37,3,2,36387.62596,38056.56161,
118726,1,2,,,11706.9454,13270.05006,0.54
118727,2,66,1,,5501.076212,5936.573412,1.66
118728,1,31,1,,20517.26015,21645.75396,5
118729,2,43,1,2,25403.22169,25579.41049,0.1
118730,1,53,1,,88536.65003,0,5
118731,1,67,1,,8147.790991,8578.998033,2.49
118732,2,51,1,,50350.87865,52133.99,1.71
118733,1,14,,,16920.32208,18115.03911,
118734,1,37,3,,7217.857084,7702.958658,0.58
118735,2,80,1,,15085.041,17019.61563,5
118736,2,66,2,,63216.62562,60650.26954,4.89
118737,2,26,1,2,14801.06434,16184.25052,1.97
118738,2,42,2,3,17314.45091,17632.27116,1.11
118739,1,75,1,,86135.60201,0,5
118740,1,56,3,,56248.8916,60900.54134,1.49
118741,2,63,1,,14871.92384,15176.54101,5
118742,2,80,2,,57040.75121,70275.74273,4.12
118743,2,80,2,,22336.62103,25040.19163,5
118744,1,14,,,9991.425414,10928.98208,2.55
118745,1,32,3,,7415.385752,8013.397122,0.25
118746,2,21,1,2,19924.97307,20728.52022,0.94
118747,1,0,,,2621.595689,3024.122159,
118748,1,31,1,,12564.61714,13325.28037,0.61
118749,1,3,,,9831.716526,11128.47109,0.66
118750,1,22,3,,10391.57993,11419.83869,5
118751,1,3,,,2795.298637,2798.683253,0.21
118752,2,37,2,2,63802.30564,66360.54393,5
118753,1,71,1,,7285.090602,7279.653614,5
118754,1,14,,,9175.091446,9980.212773,1.66
118755,1,65,1,,5197.233088,5205.96059,2.76
118756,2,29,1,2,51658.3182,53040.21991,2.85
118757,2,13,,,32662.22827,34354.09643,0.73
118758,1,80,2,,7955.07438,9211.495553,1.81
118759,2,34,3,2,34266.10459,34240.06514,1.27
118760,2,52,3,,4586.034934,4779.15025,0.66
118761,2,15,,,16335.73915,17154.79058,
118762,2,34,3,2,6273.47752,6635.784601,0.25
118763,2,16,,,19127.97028,18954.62478,1.04
118764,2,76,1,,44472.13292,53542.58846,2.36
118765,1,5,,,6768.251743,7376.893222,0.09
118766,2,37,1,2,11155.70108,11629.71026,1.33
118767,2,62,1,,12232.92257,13041.41188,4.93
118768,2,0,,,1772.158679,1833.672994,0.06
118769,1,80,1,,9435.129316,10239.25964,2.69
118770,1,68,2,,4122.13958,4302.519196,
118771,2,0,,,6762.33027,7292.593944,1.56
118772,1,8,,,16155.49979,17361.36341,0.73
118773,2,15,,,9916.55872,10661.96821,2.99
118774,2,2,,,1901.786511,2052.534076,0.02
118775,2,56,1,,25835.36973,25823.75454,5
118776,1,55,2,,12531.85131,13891.41969,1.98
118777,2,51,3,,4222.889309,0,
118778,1,77,1,,54907.58514,58660.06903,3.4
118779,1,10,,,2952.007374,3434.595346,0.11
118780,1,3,,,9548.915899,9754.822814,1.04
118781,1,44,1,,14346.97007,14724.81387,2.15
118782,2,1,,,13079.31027,15977.5301,1.24
118783,1,65,1,,10469.94341,10821.05743,5
118784,1,27,3,,5410.595007,5848.315328,2.1
118785,2,0,,,8099.781579,8508.795867,0.35
118786,1,45,1,,7434.276756,8092.151434,5
118787,1,8,,,9386.721556,9884.991349,0.12
118788,1,8,,,11989.71582,13776.08153,3.98
118789,1,32,3,,26429.41755,28560.80932,
118790,1,17,,,10746.65143,10866.97835,2.1
118791,2,25,3,2,14770.20418,15538.4304,5
118792,1,67,1,,11138.46235,11929.30119,
118793,2,5,,,7786.936084,8801.366982,5
118794,2,74,2,,30446.33149,0,2.33
118795,1,27,3,,28673.27198,0,
118796,1,77,1,,17785.19016,19729.09873,5
118797,1,18,,,10679.23842,10603.87877,1.4
118798,2,12,,,16187.99029,16801.66901,1.11
118799,1,80,1,,14257.08291,17082.56211,1.17
118800,1,22,3,,34477.99956,40015.99393,1.1
118801,2,80,2,,49123.51449,61482.74754,4.12
118802,1,39,1,,14441.24684,15680.33095,
118803,1,34,1,,65917.65318,72426.29963,1.1
118804,1,21,1,,10680.21997,11604.27451,0.21
118805,1,56,1,,75967.07788,84436.93419,5
118806,1,11,,,3420.079893,3966.362932,1.16
118807,1,43,2,,12233.79608,12972.41064,5
118808,1,6,,,7807.101893,8480.710336,1.2
118809,2,67,3,,6422.165419,6834.0753,
118810,1,24,1,,8495.816207,10031.43802,2.41
118811,1,20,3,,19118.74963,20119.6945,
118812,2,10,,,15195.03076,15387.54024,0.31
118813,1,72,2,,11521.48236,12531.70003,5
118814,1,15,,,10919.3457,0,5
118815,1,50,1,,17646.34172,17666.76648,2.73
118816,1,26,3,,21265.22373,23273.32448,1.76
118817,2,44,1,3,22251.44429,24895.52739,1.28
118818,1,10,,,4008.356609,4198.397296,
118819,1,3,,,2613.488054,2843.813038,1.33
118820,2,0,,,3638.601622,3889.958789,1.24
118821,2,11,,,5652.62377,5976.062772,1.1
118822,2,8,,,7390.869464,7800.475991,0
118823,2,1,,,3969.963425,4401.281697,2.36
118824,2,7,,,9802.699248,10663.42155,1.3
118825,1,11,,,16182.50705,16703.00878,1.06
118826,2,10,,,20485.56373,23765.56776,2.41
118827,1,43,1,,7518.538092,8086.6074,2.52
118828,2,16,,,7925.855818,9204.71749,0.79
118829,1,67,2,,7857.503832,8242.55451,4.15
118830,2,15,,,58740.26337,60899.29748,2.85
118831,1,38,1,,35737.42767,38377.998,2.03
118832,1,4,,,29895.50752,33977.13994,1.75
118833,2,53,3,,8679.276593,9468.753562,0.96
118834,1,41,1,,70129.66309,70769.72831,5
118835,1,9,,,10271.13941,11247.44987,0.56
118836,1,20,3,,28099.10161,29969.36696,2.65
118837,1,13,,,9378.173991,10044.79688,1.22
118838,1,4,,,4675.142689,0,0.59
118839,1,58,1,,94647.57031,105927.9506,5
118840,2,23,3,2,30277.71895,32206.89551,0
118841,1,59,1,,10308.60596,11217.84631,1.32
118842,2,80,2,,21724.34249,29578.04049,1.92
118843,2,16,,,12419.91428,13040.90646,2.05
118844,1,8,,,16022.46962,17202.96387,2.08
118845,1,64,2,,24031.59883,27984.97885,4.96
118846,1,12,,,9992.062556,0,0
118847,2,9,,,9444.237506,9831.844179,
118848,2,17,,,33588.2342,35737.5197,3.58
118849,2,0,,,6241.852446,0,
118850,1,0,,,2669.118754,2610.524819,0.29
118851,2,4,,,10660.17203,12741.50146,5
118852,1,28,1,,10138.8298,0,5
118853,2,40,3,2,11614.77309,12390.18445,2.19
118854,2,7,,,2802.204001,4642.961435,4.17
118855,2,2,,,16879.41833,17078.05833,0.74
118856,1,30,3,,13151.27644,0,0.84
118857,2,67,2,,10773.87501,10795.09922,2.39
118858,2,35,1,2,22421.69643,24434.76764,2.31
118859,2,1,,,3121.057322,3524.652113,
118860,1,11,,,9644.705965,11739.72071,1.83
118861,2,65,1,,5518.755317,5801.784723,3.08
118862,2,60,1,,62666.3837,67165.57473,4.44
118863,2,58,1,,45277.18681,49867.33802,5
118864,2,61,1,,11377.70526,11163.50525,0.64
118865,1,18,,,7293.847002,7467.691452,2.59
118866,1,19,,,2443.136148,2462.948032,3.26
118867,2,2,,,15028.51139,16900.2199,4.88
118868,1,8,,,11687.46759,13004.29811,0.87
118869,1,9,,,10015.79286,10616.10425,1.95
118870,2,53,2,,7477.917008,7934.727738,2.89
118871,1,63,1,,70989.29507,74461.34193,5
118872,1,62,1,,9064.448184,9368.428324,4.56
118873,1,69,1,,7021.24146,7431.954323,5
118874,2,8,,,12657.70201,14913.0598,5
118875,2,30,1,1,10132.15404,10560.75183,0.99
118876,1,44,1,,15102.87976,16423.69238,2.91
118877,2,59,1,,17293.48478,17524.64004,1.47
118878,1,3,,,5238.047604,5805.587893,1.26
118879,2,36,1,2,62750.6962,64238.73217,5
118880,1,8,,,5527.938142,5746.699597,0.82
118881,2,11,,,12819.10079,13678.00036,0.73
118882,1,4,,,2268.134958,2497.221523,0.91
118883,2,29,1,2,14406.7988,15544.35947,0.25
118884,2,75,2,,7737.9825,8185.272126,1.98
118885,2,7,,,5270.488606,6642.870853,1.71
118886,1,3,,,10604.66573,11913.10422,
118887,2,64,3,,5434.515253,5637.339515,1.18
118888,2,8,,,7767.994331,8230.359515,0.73
118889,2,58,1,,22532.75007,23174.96087,
118890,1,67,1,,13062.18242,14459.535,5
118891,1,14,,,13952.81453,16060.63123,5
118892,1,15,,,7067.744223,7737.883249,1.58
118893,1,29,3,,7363.05615,8376.119834,1.5
118894,2,52,2,,6900.905993,7594.686081,1.18
118895,2,32,1,2,15353.8527,16678.10364,
118896,2,19,,,6775.635184,0,1.41
118897,1,40,1,,31604.75967,32636.94414,5
118898,1,60,1,,3184.204764,3356.233419,5
118899,1,70,1,,7609.537834,7683.201593,4.16
118900,1,45,1,,7074.144001,7692.577826,1.72
118901,1,36,1,,16724.14184,18745.50159,1.06
118902,2,14,,,7499.923471,8729.301906,0.68
118903,1,50,2,,10752.47667,11374.84554,
118904,1,36,1,,35225.46706,36529.84173,3.98
118905,1,48,3,,7061.569171,7781.402239,0.06
118906,1,80,1,,19577.28807,24573.69309,1.82
118907,1,10,,,4059.099699,4627.748214,0.44
118908,1,35,1,,21374.28726,24093.48414,1.52
118909,2,16,,,4867.688179,5255.538251,2.55
118910,1,11,,,14176.67188,16056.97474,0.94
118911,1,1,,,7514.808357,8770.631033,4.36
118912,2,0,,,1675.559169,1746.85657,0.66
118913,2,47,2,,49986.80721,56999.49954,1.23
118914,1,60,1,,6940.093475,7521.149264,
118915,2,56,2,,36688.43329,39516.86296,1.83
118916,2,11,,,9692.928234,10360.381,4.23
118917,1,9,,,17687.85654,18256.77704,
118918,1,11,,,13203.39389,13904.26184,0.85
118919,1,1,,,18233.17625,22130.34688,4.41
118920,2,61,1,,24319.48685,0,
118921,1,59,1,,22610.36571,24960.14102,3.92
118922,2,72,2,,11959.7996,13844.74238,1.28
118923,2,10,,,3375.109033,0,1.22
118924,1,49,1,,10091.97333,11113.1919,
118925,1,73,1,,4932.339325,0,0.12
118926,2,28,1,2,5969.146853,6447.199682,2.15
118927,1,2,,,16503.54771,18721.68243,2.45
118928,2,12,,,5675.618395,6096.772275,1.94
118929,1,45,1,,26908.9554,28562.02984,0.42
118930,2,24,3,2,66396.07641,68942.28811,
118931,2,80,2,,12342.82821,15210.60246,1.89
118932,2,39,1,2,26207.65526,27751.94967,1.06
118933,1,80,1,,9717.053995,11687.33982,5
118934,1,15,,,12223.53732,13634.86368,1.87
118935,1,60,2,,6895.550837,7369.558567,0.75
118936,1,67,2,,9030.867318,8984.794499,5
118937,1,69,2,,4363.442355,4696.883658,1.29
118938,2,24,3,2,38537.18689,40339.53737,0.52
118939,2,42,1,2,34530.69213,33449.37822,4.63
118940,1,64,2,,4386.172155,4539.830741,0.9
118941,2,0,,,1949.351507,2079.973596,0.92
118942,2,30,3,2,8981.669768,9544.659476,
118943,1,29,3,,7364.565386,8266.887659,3.3
118944,1,51,1,,15443.10459,16237.17289,4.81
118945,2,8,,,27397.72044,0,5
118946,1,24,1,,28210.14125,31499.28636,3.61
118947,2,58,1,,8735.997883,9498.517486,2.38
118948,2,10,,,12459.43536,0,1.47
118949,2,64,1,,7354.034829,8025.292247,5
118950,2,4,,,20060.24027,22612.82448,1.79
118951,1,45,1,,32838.08672,33752.06659,4.01
118952,2,19,,,7916.948271,8430.708028,1.39
118953,2,76,2,,34627.43396,40738.69864,1.65
118954,2,63,1,,8993.784991,9577.151312,1.28
118955,1,2,,,2983.181925,3450.19384,
118956,2,69,1,,17794.66449,19388.97844,4.14
118957,2,64,2,,4092.768584,4463.540935,0.65
118958,1,40,1,,11443.55162,12823.22702,1.96
118959,2,6,,,14406.52084,15264.02323,3.11
118960,2,2,,,7077.252905,8204.450203,0.58
118961,1,11,,,4090.807058,4425.20176,0.05
118962,2,71,1,,9785.848465,10695.54472,1.82
118963,1,1,,,8940.096442,9449.052694,2.58
118964,1,1,,,23808.33099,28017.3978,5
118965,1,1,,,4814.261665,0,0.3
118966,1,61,1,,3933.180393,4149.333261,2.41
118967,1,33,1,,90573.24473,97446.24218,2.59
118968,1,14,,,35554.07078,36767.59915,5
118969,1,3,,,38866.74138,43743.43099,0.2
118970,1,11,,,12081.03713,13442.21124,2.79
118971,1,58,2,,174153.0911,189624.0108,5
118972,2,52,1,,24522.03304,26694.03226,5
118973,2,2,,,4193.756828,4863.815951,1.38
118974,1,2,,,7846.841997,8713.42481,0.07
118975,1,3,,,2783.303228,3150.407095,
118976,1,17,,,14242.9294,15347.55568,2.44
118977,2,45,2,,12594.08396,12216.08536,1.42
118978,1,6,,,6438.253734,7118.943383,5
118979,2,8,,,5552.689465,5731.554855,0.43
118980,2,59,1,,23587.90348,26337.36738,2.43
118981,2,18,,,10170.33957,10629.07811,1.3
118982,1,15,,,9519.253817,10191.39319,
118983,1,11,,,9961.845655,12207.27485,
118984,1,30,1,,10900.44338,0,5
118985,1,54,2,,108982.2302,120992.7715,1.92
118986,1,51,1,,9381.357273,10614.4229,1.71
118987,2,70,2,,28388.35427,38067.63143,1.73
118988,1,1,,,7294.416215,8825.649107,0.56
118989,2,53,2,,15209.48639,16537.04298,5
118990,2,56,2,,6669.19753,6915.820188,
118991,1,28,3,,28440.00973,30485.5759,
118992,1,51,1,,45919.68133,47704.3425,4.27
118993,1,7,,,29642.93101,0,3.55
118994,1,23,1,,92980.26757,109503.3766,3.11
118995,2,10,,,10738.51995,0,5
118996,1,15,,,63687.14336,0,5
118997,1,64,1,,22364.88841,23043.99259,1.78
118998,1,13,,,41820.15909,48135.54207,3.56
118999,1,60,3,,11507.18227,12117.98896,0.03
119000,1,72,1,,14171.62111,14988.54829,5
119001,2,52,1,,25097.37016,30677.1491,2.43
119002,2,1,,,13028.4938,14586.37201,2.82
119003,1,12,,,13287.57711,14189.70681,
119004,2,9,,,8338.017565,10088.72124,1.84
119005,2,27,1,2,7615.050442,8175.826047,0.73
119006,1,13,,,24770.38195,26349.44563,1.92
119007,1,47,2,,4291.4521,4635.335117,3.66
119008,1,15,,,16675.70017,19016.39646,2.43
119009,2,64,3,,7573.902427,8123.154392,3.13
119010,1,1,,,5837.760227,6635.052501,
119011,1,11,,,21782.61034,24205.35588,1.24
119012,2,17,,,14288.02766,14985.13173,2.43
119013,2,80,2,,18562.00412,20769.95932,2.47
119014,1,0,,,2454.117619,2762.770454,0.39
119015,2,11,,,3598.475783,0,4.27
119016,1,56,1,,6624.863742,6744.311917,3.25
119017,1,65,1,,120369.9197,123173.1151,2.34
119018,2,12,,,8091.57236,9027.821901,4.64
119019,1,50,1,,9664.652013,10548.49477,1.76
119020,1,2,,,14703.17958,0,4.88
119021,2,5,,,6805.976783,7999.865771,5
119022,1,64,1,,87608.15654,102683.7595,5
119023,1,0,,,6110.959025,6821.322914,1.29
119024,1,22,1,,23570.78746,26068.59123,1.16
119025,1,2,,,12003.14017,13686.24251,1.99
119026,2,6,,,9444.237506,9831.844179,1.59
119027,1,80,1,,5889.262054,0,3.29
119028,2,4,,,30258.08882,34231.66193,2.63
119029,1,42,1,,6780.070308,6902.316902,3.21
119030,1,67,2,,11986.71776,12937.97279,
119031,1,76,1,,6816.775313,7380.809488,4.01
119032,1,15,,,6151.183225,6568.803764,0.86
119033,1,13,,,16496.93675,17961.86367,1.96
119034,2,33,1,2,71831.19992,75538.98511,5
119035,1,6,,,4509.619191,4688.081908,0.01
119036,1,6,,,18917.14023,0,0.01
119037,1,3,,,11135.59674,13125.00135,2.86
119038,2,11,,,21033.66763,0,0.76
119039,1,2,,,9978.556402,11720.42247,4.31
119040,2,73,1,,47594.58611,56817.53228,2.37
119041,1,37,2,,24428.02303,26402.97863,
119042,1,75,1,,45847.85845,49838.7012,1.97
119043,2,49,2,,9268.79623,10066.35168,0.48
119044,1,43,1,,9465.181967,10185.93769,5
119045,2,14,,,12786.72116,13593.99546,1.72
119046,2,12,,,16629.2715,17939.01812,2.31
119047,2,8,,,6943.33248,8667.315005,2.72
119048,2,11,,,29105.3375,33101.99188,2.75
119049,2,80,2,,19108.41244,23886.74732,3.09
119050,1,11,,,29240.99648,0,
119051,2,17,,,8537.927066,9065.311544,1.24
119052,2,16,,,59719.14979,61556.13856,4.65
119053,2,49,2,,20465.07027,21000.32011,
119054,1,66,1,,12781.28148,14038.3978,1.81
119055,1,61,2,,14050.59433,15940.05937,1.04
119056,1,72,1,,20924.56265,23009.52039,4.62
119057,1,10,,,63800.50076,69078.49443,5
119058,2,78,2,,55107.05437,62406.30015,2.49
119059,2,49,1,,14895.23557,15521.2086,1.83
119060,1,46,1,,12406.27247,12566.34648,0.2
119061,1,54,1,,20049.23273,21798.05248,1.37
119062,1,63,2,,15950.31427,17422.48616,2.14
119063,1,1,,,7787.587816,8810.330912,
119064,2,80,2,,21046.4061,29898.31567,1.36
119065,2,55,1,,16116.82371,16912.36891,0.08
119066,2,24,1,2,7557.075587,8161.349993,1.2
119067,2,47,1,,108265.3119,121880.1007,4.17
119068,1,46,1,,50628.18732,52531.64314,3.2
119069,1,9,,,11486.1186,0,3.31
119070,2,25,1,2,70898.72251,77699.60374,4.93
119071,2,9,,,8468.656007,8760.45395,1.57
119072,2,11,,,4172.286483,4720.685409,1.87
119073,2,77,2,,18714.20188,21027.51399,
119074,1,17,,,13070.27837,13406.79787,5
119075,2,56,1,,14258.29904,15488.92996,5
119076,2,67,2,,5329.079113,5528.973647,0.64
119077,1,53,3,,50376.36453,55703.68297,1.57
119078,2,77,1,,14415.62797,15769.85125,2.46
119079,2,32,1,2,35548.17024,39009.26431,2.96
119080,2,25,3,2,56917.43592,59727.23565,2.36
119081,1,23,3,,60131.98227,65714.47511,3.29
119082,1,72,1,,21003.04058,21983.99076,2.25
119083,2,63,2,,16060.71626,15179.91718,0.21
119084,1,48,1,,19753.61809,20629.79695,
119085,2,43,1,2,149438.9732,174308.945,3.98
119086,2,36,2,2,16529.11295,17063.05457,5
119087,1,0,,,5111.415835,5523.923838,0
119088,2,1,,,6499.740923,7695.44716,0.79
119089,1,14,,,6748.924082,7207.126871,0.04
119090,1,11,,,16571.26633,16991.71994,
119091,1,51,1,,10172.67889,10058.23525,4.52
119092,2,67,1,,36258.97471,37082.74638,
119093,2,12,,,13897.88633,13412.23223,1.25
119094,2,51,1,,3865.225807,4197.818285,5
119095,1,52,2,,6023.24663,6236.285414,
119096,2,47,1,,23889.68831,25851.0271,0.44
119097,2,40,1,1,11059.58848,10969.09106,0.79
119098,1,32,1,,40208.3108,43932.15582,2.64
119099,2,57,2,,23043.24779,27264.63708,0.81
119100,2,33,3,2,19496.30273,19795.26471,0.04
119101,1,68,1,,28491.82889,29231.21064,1.34
119102,2,66,1,,7037.466588,7339.435543,5
119103,1,19,,,13850.51472,15065.90803,
119104,1,35,1,,9437.612154,10051.55227,
119105,1,57,1,,27839.94296,30973.14028,3.48
119106,1,7,,,7008.668763,8097.846644,5
119107,2,1,,,10111.081,0,5
119108,1,74,1,,11290.22604,11759.62514,3.26
119109,2,33,1,2,9797.645668,10588.7757,1.22
119110,2,14,,,7886.093109,8052.677222,2.2
119111,2,1,,,11274.92761,0,
119112,2,33,3,1,18648.80974,20016.32371,1.07
119113,1,0,,,7891.762435,8951.815567,4.66
119114,2,8,,,5107.301311,6135.005997,
119115,1,9,,,2474.279052,2878.769,1.26
119116,1,9,,,3778.736337,4335.422854,2.45
119117,1,66,3,,2248.361894,2284.672542,1.4
119118,2,9,,,8636.527409,8796.889501,0.73
119119,2,28,3,3,101508.4951,0,0.48
119120,1,14,,,5548.698594,6029.418582,0.88
119121,1,27,3,,42423.47061,0,
119122,1,0,,,4252.3925,4514.27619,0.9
119123,1,57,1,,14797.97239,14998.03722,0.06
119124,2,61,1,,10620.35565,11312.64161,
119125,2,15,,,53913.07701,55219.9366,0.99
119126,1,80,2,,11354.47253,12563.16677,1.19
119127,1,33,1,,14389.35734,15668.52486,2.48
119128,2,18,,,11486.1668,12313.66624,
119129,2,14,,,8316.405555,8768.725926,3.25
119130,2,62,1,,10750.96789,12174.92594,5
119131,2,8,,,10348.17268,10781.56095,2.17
119132,1,59,2,,58588.78755,64753.81115,4.64
119133,2,25,1,2,23055.05017,24368.3873,5
119134,1,9,,,80821.03562,95314.94898,5
119135,2,53,1,,12299.80031,12802.09797,1.32
119136,1,62,3,,4150.965731,4332.606743,1.44
119137,2,13,,,5760.039748,6213.414441,1.24
119138,1,15,,,14971.09286,15987.52102,0.28
119139,2,73,1,,10827.35013,12256.16554,1.66
119140,2,11,,,42790.49193,65699.01285,5
119141,2,1,,,21982.66457,24869.48684,5
119142,1,69,1,,3553.739353,3825.50643,
119143,2,0,,,3786.970969,4116.042978,1.19
119144,1,22,1,,9950.343846,10661.84328,0.61
119145,1,28,1,,7089.44269,8324.292215,4.66
119146,1,39,1,,13605.18798,14409.27842,0.74
119147,2,16,,,27827.69453,30663.98147,2.01
119148,2,41,2,2,38309.47831,39836.44834,1.72
119149,1,48,1,,25257.74102,26041.61385,1.81
119150,1,32,1,,14006.15351,15474.46329,3.05
119151,2,8,,,11645.676,12541.5619,0.81
119152,1,55,2,,10752.47667,11374.84554,
119153,2,12,,,4700.041104,4954.445963,1.98
119154,1,12,,,2947.125239,3147.213577,0.36
119155,2,70,2,,8674.681011,8966.163457,0.84
119156,2,22,3,2,36058.71299,38299.54848,0.2
119157,2,74,1,,10048.02222,11155.5601,4.8
119158,2,44,1,2,9047.188377,9521.848855,3.04
119159,2,1,,,5839.21735,6772.180566,2.82
119160,2,71,2,,55555.0792,58162.1062,1.58
119161,2,29,3,1,8901.204099,9623.273694,1.2
119162,1,11,,,5002.854977,6157.776372,0
119163,2,1,,,5917.005246,6935.716259,0.49
119164,1,68,1,,7351.644888,7775.324193,0.8
119165,1,17,,,10161.70015,10652.89475,
119166,1,42,3,,58916.00836,63418.53387,
119167,2,18,,,24328.57451,25423.41453,1.93
119168,1,67,1,,12431.8517,13212.8118,
119169,1,42,3,,26342.37846,27486.13504,
119170,1,65,2,,4160.356577,4441.921032,1.44
119171,1,24,3,,115627.0193,132438.0689,1.22
119172,2,80,2,,35783.1697,43877.91358,2.07
119173,1,11,,,15301.48237,16946.98471,2.39
119174,2,16,,,22980.70561,27242.77224,
119175,2,49,2,,10555.85472,12434.23644,4.44
119176,1,17,,,16298.25884,17172.78792,1.99
119177,1,1,,,2167.788945,2455.911769,0.08
119178,2,20,3,3,49843.04807,0,1.42
119179,1,70,2,,26853.78823,31650.67581,1.48
119180,1,9,,,9009.466563,9778.040927,0.93
119181,1,42,3,,8993.199989,9360.341217,0.25
119182,2,19,,,7550.569665,0,1.3
119183,2,25,3,2,13374.22669,13791.70641,3.81
119184,1,35,1,,15472.89941,16848.39034,0.73
119185,1,3,,,3652.751216,3957.826045,0.52
119186,2,63,1,,28388.19385,29417.42436,5
119187,1,45,1,,47279.39628,50122.01358,5
119188,2,7,,,9335.835113,9853.232831,1.04
119189,2,64,2,,3113.937152,3213.712373,1.6
119190,2,5,,,7747.592633,7891.008916,0.02
